"ID","Player","Team","Position","Rookie","RkOv","Status","Opponent","FPts","FP/G","FG-","3PTM","FT-","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*06v5q*","Danny Wolf","BKN","PF,F,C","","158","FA","","755.24","11.62","3.1","0.4","0.7","10.3","6.9","1.7","0.6","1.1","1.2","0.0","0"
"*05ujc*","Ayo Dosunmu","MIN","PG,SG,G,SF,F","","159","FA","","753.53","10.05","4.5","1.5","0.3","11.8","2.5","3.1","0.8","0.5","1.3","0.0","0"
"*05qzh*","Naji Marshall","DAL","SG,G,SF,PF,F","","160","FA","","752.29","10.75","4.3","1.3","0.4","10.1","5.4","2.7","1.1","0.2","1.5","0.0","0"
"*027p4*","Tobias Harris","SA","PF,F","","161","FA","OKC Tue 6:30PM","751.27","11.56","5.5","1.0","0.3","13.0","5.0","2.3","0.8","0.5","1.1","0.0","0"
"*049kd*","Deandre Ayton","WAS","C","","162","FA","","749.84","10.71","3.6","0.0","0.2","10.9","6.9","1.0","0.6","0.5","1.1","0.0","0"
"*051ok*","De'Andre Hunter","SAC","SF,PF,F","","163","FA","","743.4","11.44","6.4","2.2","0.6","16.2","3.9","1.7","0.8","0.3","1.5","0.0","0"
"*0621g*","Tari Eason","HOU","SF,PF,F","","164","FA","","737.7","12.29","4.7","0.9","0.6","10.3","7.3","1.3","1.5","0.9","1.0","0.0","0"
"*05qu0*","Jaden McDaniels","MIN","SF,PF,F","","165","FA","","733.28","9.78","5.0","1.3","0.5","12.0","3.6","1.5","1.0","0.6","1.3","0.0","0"
"*06v5g*","Jeremiah Fears","NO","PG,G","","166","FA","","732.83","9.77","4.6","1.4","0.3","10.8","2.8","3.6","0.8","0.2","1.3","0.0","0"
"*0621y*","Max Christie","DAL","SG,G,SF,F","","167","FA","","731.85","9.76","4.6","1.5","0.4","10.0","4.7","2.0","0.7","0.6","1.2","0.0","0"
"*06v5w*","Nique Clifford","SAC","SG,G,SF,F","","168","FA","","730.17","10.43","4.8","1.5","0.4","11.6","4.3","2.4","0.7","0.4","1.1","0.0","0"
"*06mlm*","Oso Ighodaro","PHO","PF,F,C","","169","FA","","730.03","10.43","4.5","1.1","0.6","11.5","5.4","2.1","0.4","0.4","1.5","0.0","0"
"*05uiz*","Quentin Grimes","LAL","SG,G,SF,F","","170","FA","","728.85","9.72","6.7","2.3","0.4","11.9","3.0","2.1","1.0","0.3","0.9","0.0","0"
"*027p0*","Nikola Vucevic","ORL","C","","171","FA","","728.85","11.21","5.0","0.8","0.2","11.1","6.5","2.1","0.4","0.5","1.0","0.0","0"
"*04s00*","Duncan Robinson","DET","SG,G,SF,F","","172","FA","BOS Tue 12:00PM","727.35","9.7","5.3","2.6","0.1","12.4","2.5","2.5","0.7","0.2","1.4","0.0","0"
"*051or*","Cameron Johnson","DEN","SF,PF,F","","173","FA","","726.9","12.12","6.2","2.5","0.4","14.2","4.5","2.4","0.9","0.3","1.1","0.0","0"
"*076tc*","Keaton Wagler","LAC","SG,G","R","174","FA","","722.68","10.32","5.1","1.8","0.3","11.6","3.6","2.9","0.8","0.4","1.3","0.0","0"
"*05uij*","Davion Mitchell","MIA","PG,G","","175","FA","","720.38","9.61","4.6","1.6","0.5","11.3","2.8","3.4","0.5","0.1","1.2","0.0","0"
"*06mjt*","Zaccharie Risacher","DAL","SF,F","","176","FA","","720.09","10.29","4.8","1.5","0.4","11.6","4.3","1.9","0.9","0.4","1.1","0.0","0"
"*05qtm*","Precious Achiuwa","SAC","PF,F,C","","177","FA","","718.13","10.26","3.1","0.4","0.6","8.1","7.0","1.3","0.7","1.0","1.1","0.0","0"
"*06cbx*","Jaime Jaquez","MIL","SG,G,SF,PF,F","","178","FA","","715.12","10.22","4.8","0.9","0.5","11.8","3.9","2.7","1.1","0.2","1.5","0.0","0"
"*06mkb*","Ja'Kobe Walter","TOR","PG,SG,G","","179","FA","","709.43","9.46","4.8","1.6","0.3","10.7","3.3","2.4","0.7","0.5","1.3","0.0","0"
"*01eo9*","Jrue Holiday","POR","PG,SG,G","","180","FA","","708.35","12.88","4.7","1.9","0.2","11.9","4.8","4.5","0.8","0.7","1.7","0.0","0"
"*05uug*","Sam Hauser","BOS","SF,PF,F","","181","FA","@DET Tue 12:00PM","704.48","9.39","4.3","2.6","0.2","10.9","3.7","1.1","0.5","0.4","0.5","0.0","0"
"*04jwd*","Royce O'Neale","CHA","SF,PF,F","","182","FA","","703.43","10.05","4.3","1.9","0.3","8.9","4.7","2.5","0.7","0.5","0.9","0.0","0"
"*05qst*","Paul Reed","DET","C","","183","FA","BOS Tue 12:00PM","700","10","2.8","0.3","0.3","7.6","6.1","1.4","0.8","1.1","0.8","0.0","0"
"*076tb*","Allen Graves","TOR","PF,F","R","184","FA","","694.54","9.92","3.9","1.0","0.5","10.1","5.0","1.8","0.7","0.6","1.1","0.0","0"
"*02nf6*","Damian Lillard","POR","PG,G","","185","FA","","689.5","13.79","6.4","1.9","0.4","16.3","3.5","5.6","0.8","0.2","2.1","0.0","0"
"*042n2*","Kris Dunn","LAC","PG,SG,G","","186","FA","","686.42","9.81","3.1","0.8","0.3","7.3","3.5","4.3","1.2","0.5","1.5","0.0","0"
"*04qs1*","Anfernee Simons","PHI","PG,SG,G","","187","FA","@NY Tue 4:00PM","684.12","10.52","6.1","2.0","0.2","13.7","2.7","4.3","0.4","0.1","2.1","0.0","0"
"*06cab*","Jarace Walker","IND","SF,PF,F","","188","FA","","681.24","9.73","4.2","1.3","0.3","8.9","4.0","2.7","0.9","0.7","1.1","0.0","0"
"*04ewr*","Kyle Kuzma","MIL","SF,PF,F","","189","FA","","681.12","11.35","6.6","1.4","0.5","14.6","4.5","2.9","0.4","0.5","1.8","0.0","0"
"*05qtb*","Sam Merrill","CLE","SG,G,SF,F","","190","FA","","680.09","10.46","6.1","3.2","0.1","12.7","2.9","2.6","0.6","0.1","0.6","0.0","0"
"*05qsp*","Isaiah Joe","DET","PG,SG,G","","191","FA","BOS Tue 12:00PM","676.97","9.67","4.7","2.5","0.1","11.3","3.1","1.9","0.8","0.3","0.8","0.0","0"
"*05uif*","Jalen Suggs","ORL","PG,G","","192","FA","","674.7","11.25","5.2","2.1","0.5","12.6","3.1","3.0","1.5","0.6","1.9","0.0","0"
"*06v80*","Ryan Kalkbrenner","CHA","C","","193","FA","","672.91","9.61","2.6","0.3","0.5","8.5","5.8","1.4","0.5","0.8","1.0","0.0","0"
"*05uup*","Jay Huff","IND","C","","194","FA","","672.83","8.97","2.7","0.7","0.4","8.6","4.7","1.2","0.6","0.8","0.8","0.0","0"
"*06mka*","Tristan da Silva","ORL","SF,PF,F","","195","FA","","668.5","9.55","3.9","1.0","0.5","10.1","4.8","1.6","0.6","0.6","1.2","0.0","0"
"*06cdn*","Scoot Henderson","POR","PG,G","","196","FA","","666","11.1","7.5","1.4","0.5","14.1","3.1","5.4","0.8","0.2","3.3","0.0","0"
"*04jwb*","Luke Kornet","SA","C","","197","FA","OKC Tue 6:30PM","663.53","9.48","1.4","0.0","0.2","6.9","5.3","1.4","0.5","1.3","0.4","0.0","0"
"*03r7z*","Norman Powell","CHI","SG,G,SF,F","","198","FA","","663.33","10.21","5.7","2.4","0.5","15.1","2.7","1.2","0.6","0.3","0.9","0.0","0"
"*062dn*","Julian Champagnie","SA","SF,PF,F","","199","FA","OKC Tue 6:30PM","663.07","8.84","4.2","1.7","0.3","9.0","3.5","1.7","0.8","0.8","0.9","0.0","0"
"*06mln*","Adem Bona","PHI","C","","200","FA","@NY Tue 4:00PM","662.13","9.46","2.6","0.3","0.5","8.5","5.7","1.4","0.5","0.8","1.1","0.0","0"
"*06mlq*","Pelle Larsson","MIA","SG,G,SF,F","","201","FA","","661.85","9.46","4.8","1.6","0.3","10.7","3.3","2.4","0.9","0.5","1.3","0.0","0"
"*03al1*","Marcus Smart","HOU","PG,SG,G","","202","FA","","661.56","11.03","6.2","2.0","0.6","13.3","2.5","4.0","1.9","0.2","2.9","0.0","0"
"*0621u*","Andrew Nembhard","IND","PG,SG,G","","203","FA","","652.14","10.03","4.5","1.1","0.3","11.1","2.5","4.2","1.1","0.1","1.8","0.0","0"
"*06ccd*","Noah Clowney","BKN","PF,F,C","","204","FA","","647.6","9.96","3.4","0.9","0.7","9.3","6.1","1.1","0.6","0.7","1.0","0.0","0"
"*06mk6*","Carlton Carrington","WAS","PG,G","","205","FA","","644.4","8.59","4.2","1.2","0.3","9.8","2.7","3.1","0.7","0.2","1.4","0.0","0"
"*04qsd*","Mitchell Robinson","BOS","C","","206","FA","@DET Tue 12:00PM","643.04","9.89","1.9","0.0","1.3","5.6","7.9","0.6","1.0","1.1","0.8","0.0","0"
"*06v5m*","Joan Beringer","MIN","PF,F,C","","207","FA","","641.06","9.16","2.5","0.3","0.5","8.1","5.4","1.4","0.5","0.9","0.9","0.0","0"
"*076tl*","Brayden Burries","MIL","SG,G","R","208","FA","","638.96","9.13","4.6","1.6","0.3","10.2","3.2","2.6","0.7","0.3","1.1","0.0","0"
"*0527l*","Luguentz Dort","ATL","SG,G,SF,PF,F","","209","FA","","638.47","9.12","4.6","1.9","0.3","10.4","3.5","1.4","0.8","0.6","0.9","0.0","0"
"*06v8p*","Will Richard","GS","SG,G","","210","FA","","632.52","9.04","4.3","1.5","0.3","9.8","3.1","2.6","0.9","0.4","1.3","0.0","0"
"*051p4*","Ty Jerome","MEM","SG,G,SF,F","","211","FA","","629.82","10.5","5.3","1.4","0.4","12.5","2.5","4.2","0.8","0.0","1.4","0.0","0"
"*05uja*","Miles McBride","NY","PG,SG,G","","212","FA","PHI Tue 4:00PM","622.44","8.89","4.7","2.0","0.2","11.1","1.9","2.1","1.0","0.1","0.6","0.0","0"
"*06cc5*","Anthony Black","ORL","PG,SG,G","","213","FA","","617.54","8.82","3.9","1.0","0.9","9.0","3.7","2.3","0.9","0.6","1.5","0.0","0"
"*02nf3*","Bradley Beal","LAC","SG,G","","214","FA","","617.5","12.35","5.7","1.6","0.4","14.5","3.5","4.6","0.9","0.3","2.1","0.0","0"
"*06mlz*","Cam Spencer","MEM","PG,SG,G","","215","FA","","614.84","9.46","4.8","1.6","0.3","10.7","3.3","2.4","0.9","0.5","1.5","0.0","0"
"*051pa*","Kevin Porter","MIL","PG,SG,G","","216","FA","","613.68","10.23","4.9","1.7","0.4","11.0","3.5","4.2","0.9","0.2","2.4","0.0","0"
"*06cbz*","Brice Sensabaugh","UTA","SF,PF,F","","217","FA","","608.55","8.11","4.6","1.3","0.2","9.2","3.9","2.3","0.6","0.2","1.8","0.0","0"
"*06nv9*","Spencer Jones","DEN","SF,PF,F","","218","FA","","605.5","8.65","3.4","0.9","0.4","8.8","4.2","1.5","0.7","0.4","0.7","0.0","0"
"*06215*","Bennedict Mathurin","NO","SG,G,SF,F","","219","FA","","604.08","10.07","6.2","1.4","0.7","14.1","3.9","1.9","0.6","0.2","1.7","0.0","0"
"*05qsk*","Isaac Okoro","CHI","SG,G,SF,F","","220","FA","","603.33","8.62","3.7","1.3","0.6","9.5","2.9","1.8","0.8","0.5","0.8","0.0","0"
"*04ex8*","Dillon Brooks","PHO","SG,G,SF,PF,F","","221","FA","","599.37","9.22","6.0","1.8","0.3","12.3","3.2","1.7","0.8","0.2","1.2","0.0","0"
"*05ux3*","Jordan Goodwin","PHO","PG,SG,G","","222","FA","","596.34","9.94","4.5","0.9","0.3","7.9","4.8","3.4","0.9","0.4","1.2","0.0","0"
"*06mle*","Kyle Filipowski","UTA","PF,F,C","","223","FA","","594.37","8.49","2.3","0.3","0.5","7.6","5.1","1.1","0.5","0.8","0.9","0.0","0"
"*031m4*","Dennis Schroder","CHA","PG,SG,G","","224","FA","","580.72","8.3","4.2","1.1","0.3","9.0","2.0","3.9","0.5","0.2","1.2","0.0","0"
"*0621i*","Jake LaRavia","LAL","PF,F","","225","FA","","572.18","8.17","4.8","1.2","0.5","9.5","3.5","1.5","0.8","0.3","1.1","0.0","0"
"*06v58*","Tre Johnson","WAS","PG,SG,G","","226","FA","","570.63","8.78","4.4","1.5","0.3","9.8","3.2","2.4","0.7","0.3","1.2","0.0","0"
"*04ewd*","Luke Kennard","PHO","PG,SG,G","","227","FA","","568.82","8.13","3.7","2.1","0.1","9.1","2.3","2.9","0.4","0.1","1.1","0.0","0"
"*03ad0*","Tyus Jones","DEN","PG,G","","228","FA","","564.13","8.06","3.0","0.9","0.1","7.0","1.6","4.3","0.6","0.1","0.6","0.0","0"
"*06mjx*","Ron Holland","DET","SF,PF,F","","229","FA","BOS Tue 12:00PM","563.85","7.52","3.5","1.1","0.3","8.4","3.2","1.5","0.7","0.2","0.9","0.0","0"
"*04qs4*","Robert Williams","POR","C","","230","FA","","563.46","9.39","1.9","0.1","0.6","7.0","5.9","0.9","0.9","1.2","1.1","0.0","0"
"*06mkc*","Jaylon Tyson","CLE","SG,G,SF,F","","231","FA","","560.63","8.01","3.9","1.2","0.3","9.3","3.6","1.5","0.6","0.2","1.1","0.0","0"
"*06v8g*","Kobe Sanders","LAC","SG,G,SF,F","","232","FA","","560.11","8.62","4.2","1.4","0.3","9.3","2.9","2.5","0.8","0.4","1.3","0.0","0"
"*06v5p*","Nolan Traore","BKN","PG,G","","233","FA","","557.5","8.58","4.0","1.2","0.3","9.3","2.4","3.2","0.7","0.2","1.2","0.0","0"
"*06v56*","Walter Clayton","MEM","PG,G","","234","FA","","548.86","8.44","4.0","1.2","0.3","9.3","2.4","3.1","0.7","0.2","1.2","0.0","0"
"*03aq2*","Jerami Grant","MEM","SF,PF,F","","235","FA","","547.25","10.95","6.8","1.5","0.8","16.4","2.8","2.3","0.7","0.5","1.7","0.0","0"
"*06mkk*","Ryan Dunn","PHO","SF,PF,F","","236","FA","","542.57","7.75","3.7","1.1","0.3","8.9","2.7","2.0","0.7","0.3","1.2","0.0","0"
"*05qub*","Isaiah Stewart","MEM","PF,F,C","","237","FA","","541.45","8.33","3.3","1.1","0.4","8.6","4.9","1.1","0.3","0.6","1.1","0.0","0"
"*0626t*","Dominick Barlow","PHI","SF,PF,F,C","","238","FA","@NY Tue 4:00PM","541.19","8.33","2.4","0.2","0.5","6.6","4.7","1.6","0.6","0.7","0.4","0.0","0"
"*06v5d*","Hugo Gonzalez","BOS","SG,G,SF,PF,F","","239","FA","@DET Tue 12:00PM","539.35","7.7","3.5","1.1","0.3","8.4","3.0","1.7","0.6","0.3","0.8","0.0","0"
"*05qty*","Jalen Smith","CHI","PF,F,C","","240","FA","","537.48","8.96","2.7","0.9","0.5","8.9","5.3","1.0","0.2","0.6","0.7","0.0","0"
"*04qry*","Grayson Allen","CHA","PG,SG,G,SF,F","","241","FA","","535.41","8.24","3.1","1.8","0.2","9.0","2.5","2.0","0.6","0.4","0.9","0.0","0"
"*06v5b*","Yanic Konan Niederhauser","LAC","SF,PF,F,C","","242","FA","","534.65","10.69","2.9","0.4","0.6","9.4","6.3","1.6","0.5","1.1","1.1","0.0","0"
"*06ccz*","Mouhamed Gueye","ATL","PF,F","","243","FA","","533.33","7.62","3.6","1.0","0.4","8.1","4.4","0.9","0.4","0.6","1.1","0.0","0"
"*06v72*","Rasheer Fleming","PHO","PF,F","","244","FA","","533.05","7.61","3.5","1.1","0.3","8.4","3.1","1.7","0.5","0.3","0.8","0.0","0"
"*031lz*","Steven Adams","HOU","C","","245","FA","","532.62","9.68","2.6","0.3","1.3","7.8","6.8","1.4","0.6","0.6","1.1","0.0","0"
"*05ujq*","Luka Garza","BOS","C","","246","FA","@DET Tue 12:00PM","530.86","8.17","4.2","1.2","0.6","10.8","3.8","0.6","0.5","0.3","0.7","0.0","0"
"*05uj0*","Bones Hyland","MIN","PG,G","","247","FA","","530.11","7.57","5.0","1.5","0.2","8.8","1.7","3.4","0.8","0.1","1.6","0.0","0"
"*05ujt*","Aaron Wiggins","ATL","SG,G,SF,F","","248","FA","","527.09","8.11","3.0","1.0","0.2","9.0","3.0","1.6","0.9","0.3","1.0","0.0","0"
"*03aq3*","Kyle Anderson","TOR","SF,PF,F","","249","FA","","527.04","8.78","2.7","0.2","0.4","6.4","3.3","4.0","0.8","0.5","1.1","0.0","0"
"*05wqo*","Dru Smith","MIA","PG,SG,G","","250","FA","","523.95","7.49","3.2","1.0","0.2","7.6","2.1","2.4","1.0","0.3","0.8","0.0","0"
"*06cc8*","Dereck Lively","DAL","C","","251","FA","","523.16","9.51","1.3","0.0","0.7","7.7","5.8","0.9","0.6","1.2","0.8","0.0","0"
"*03wr4*","T.J. McConnell","IND","PG,G","","252","FA","","521.55","10.43","3.7","0.3","0.2","10.1","2.6","5.2","1.0","0.1","1.5","0.0","0"
"*06cc1*","Bilal Coulibaly","WAS","SG,G,SF,PF,F","","253","FA","","521.16","8.69","4.0","1.0","0.6","8.6","4.0","1.7","0.9","0.8","1.4","0.0","0"
"*06234*","AJ Green","MIL","PG,SG,G,SF,F","","254","FA","","520","8","4.8","2.4","0.2","10.7","2.4","1.3","0.4","0.2","0.6","0.0","0"
"*05qsx*","Obi Toppin","IND","PF,F,C","","255","FA","","519.42","8.66","2.9","1.1","0.3","9.4","3.8","1.4","0.5","0.5","0.8","0.0","0"
"*04qsm*","De'Anthony Melton","GS","PG,SG,G","","256","FA","","519.31","9.44","4.7","1.7","0.3","9.4","3.1","2.5","1.3","0.4","0.9","0.0","0"
"*005ki*","Brook Lopez","LAC","C","","257","FA","","516","8.6","3.2","1.2","0.2","8.4","3.4","1.1","0.4","1.6","0.7","0.0","0"
"*04qs3*","Landry Shamet","NY","SG,G","","258","FA","PHI Tue 4:00PM","515.91","7.94","4.9","1.6","0.2","10.2","2.0","1.7","0.8","0.4","1.0","0.0","0"
"*0529c*","Dean Wade","PHI","PF,F","","259","FA","@NY Tue 4:00PM","512.72","7.89","3.2","1.4","0.3","7.8","3.8","0.9","0.7","0.4","0.4","0.0","0"
"*06v55*","Kasparas Jakucionis","MIL","SG,G","","260","FA","","510.84","8.51","4.0","1.2","0.3","9.3","2.4","3.1","0.7","0.2","1.1","0.0","0"
"*06mkl*","Isaiah Collier","UTA","PG,SG,G","","261","FA","","507.39","7.81","3.8","1.1","0.3","8.8","2.4","2.8","0.7","0.3","1.4","0.0","0"
"*049ki*","Marvin Bagley","DEN","PF,F,C","","262","FA","","503.64","8.39","2.8","0.2","0.5","9.2","5.1","0.8","0.3","0.5","0.9","0.0","0"
"*027ou*","Klay Thompson","MIA","SG,G,SF,F","","263","FA","","502.86","8.38","5.7","2.3","0.1","12.0","2.2","1.6","0.5","0.3","1.1","0.0","0"
"*06mly*","Quinten Post","MEM","C","","264","FA","","492.5","7.58","2.2","0.3","0.5","7.2","4.8","1.0","0.3","0.6","1.0","0.0","0"
"*04qsi*","Jarred Vanderbilt","LAL","PF,F","","265","FA","","490.75","7.55","2.0","0.4","0.5","5.9","4.6","1.2","1.2","0.2","0.9","0.0","0"
"*03byk*","Jordan Clarkson","NY","SG,G,SF,F","","266","FA","PHI Tue 4:00PM","489.79","7","4.7","0.9","0.2","9.3","1.9","2.8","0.4","0.1","1.5","0.0","0"
"*04qrw*","Kevin Huerter","DET","SG,G,SF,F","","267","FA","BOS Tue 12:00PM","488.76","8.15","3.9","1.6","0.2","8.7","2.8","2.2","0.6","0.3","0.7","0.0","0"
"*051oy*","Goga Bitadze","ORL","C","","268","FA","","485.68","7.47","1.3","0.1","0.5","5.0","4.5","1.3","0.5","1.1","0.7","0.0","0"
"*06v59*","Will Riley","WAS","SF,F","","269","FA","","485.03","6.93","3.2","1.0","0.3","7.6","2.7","1.5","0.5","0.3","0.7","0.0","0"
"*043cj*","Gary Payton II","GS","PG,SG,G","","270","FA","","484.72","6.46","1.9","0.5","0.3","6.0","2.6","1.3","0.9","0.4","0.6","0.0","0"
"*000zv*","Al Horford","GS","PF,F,C","","271","FA","","479.49","8.72","2.5","1.1","0.2","7.2","4.5","1.7","0.4","0.7","0.6","0.0","0"
"*0496e*","Alex Caruso","OKC","PG,SG,G,SF,F","","272","FA","@SA Tue 6:30PM","478.5","7.98","2.9","1.3","0.2","6.8","2.5","2.4","1.1","0.7","0.9","0.0","0"
"*0558v*","Javonte Green","DET","SG,G,SF,F","","273","FA","BOS Tue 12:00PM","477.68","6.82","2.3","0.8","0.2","6.5","3.3","1.1","0.6","0.5","0.8","0.0","0"
"*048zt*","Derrick Jones","LAC","SF,PF,F","","274","FA","","474.18","7.9","3.4","1.1","0.5","8.7","3.4","1.0","0.7","0.7","0.9","0.0","0"
"*076th*","Christian Anderson","CHA","PG,G","R","275","FA","","473.34","6.76","3.1","0.9","0.2","7.4","1.9","2.5","0.5","0.2","0.9","0.0","0"
"*06cd1*","Jordan Walsh","BOS","PF,F","","276","FA","@DET Tue 12:00PM","471.58","7.26","3.1","0.8","0.3","7.2","3.5","1.6","0.6","0.4","0.8","0.0","0"
"*05uul*","Jose Alvarado","NY","PG,G","","277","FA","PHI Tue 4:00PM","470.68","6.72","3.3","1.2","0.3","6.7","2.0","1.9","1.0","0.3","0.7","0.0","0"
"*0623m*","Keon Ellis","BKN","PG,SG,G","","278","FA","","466.55","6.66","2.5","1.1","0.2","6.0","2.4","1.6","0.9","0.6","0.7","0.0","0"
"*062pk*","Simone Fontecchio","MIA","SF,PF,F","","279","FA","","466.13","6.66","3.3","1.4","0.1","7.9","2.7","1.1","0.5","0.3","0.8","0.0","0"
"*04qs2*","Moritz Wagner","BKN","C","","280","FA","","457.14","7.62","2.4","0.4","0.4","9.1","3.7","1.1","0.4","0.3","1.0","0.0","0"
"*06mkj*","Terrence Shannon","MIN","SG,G,SF,PF,F","","281","FA","","456.54","6.52","3.4","1.1","0.2","7.6","2.4","1.7","0.5","0.2","0.9","0.0","0"
"*06216*","Shaedon Sharpe","POR","SG,G,SF,F","","282","FA","","454.86","10.11","6.4","1.6","0.5","13.0","4.0","2.4","0.7","0.3","1.8","0.0","0"
"*0621q*","Nikola Jovic","MIA","PF,F,C","","283","FA","","449.16","7.49","3.1","1.2","0.3","7.2","3.7","1.8","0.5","0.3","0.9","0.0","0"
"*06v7z*","Sion James","CHA","SG,G,SF,F","","284","FA","","441.77","6.31","3.2","1.1","0.2","7.1","2.2","1.8","0.5","0.2","0.8","0.0","0"
"*05uik*","Ziaire Williams","LAL","SG,G,SF,F","","285","FA","","439.27","6.76","4.1","1.1","0.3","7.8","3.3","1.3","0.7","0.2","1.2","0.0","0"
"*06ca3*","Julian Strawther","DEN","SG,G,SF,F","","286","FA","","438.41","6.26","4.3","1.3","0.2","7.7","2.0","1.6","0.5","0.2","0.7","0.0","0"
"*0623a*","Scotty Pippen","MEM","PG,G","","287","FA","","438.3","8.77","3.6","1.1","0.5","9.4","2.2","3.4","1.3","0.4","2.1","0.0","0"
"*06v5s*","Drake Powell","BKN","SG,G,SF,PF,F","","288","FA","","435","7.25","3.6","1.2","0.2","8.0","2.6","2.0","0.6","0.3","1.0","0.0","0"
"*0622f*","Karlo Matkovic","NO","PF,F,C","","289","FA","","430.5","7.17","2.9","0.7","0.4","7.4","3.5","1.3","0.5","0.5","0.8","0.0","0"
"*031lv*","Kentavious Caldwell-Pope","PHI","SG,G,SF,F","","290","FA","@NY Tue 4:00PM","430.43","6.15","2.8","1.1","0.1","6.6","1.6","1.6","0.8","0.3","0.6","0.0","0"
"*06v8h*","Mohamed Diawara","NY","SF,F","","291","FA","PHI Tue 4:00PM","430.43","6.15","2.5","0.6","0.3","6.5","3.1","1.1","0.5","0.3","0.9","0.0","0"
"*05qsl*","Patrick Williams","CHI","SF,PF,F","","292","FA","","429.38","6.13","3.1","0.9","0.2","6.8","2.5","1.0","0.6","0.5","0.8","0.0","0"
"*05uiw*","Isaiah Jackson","LAC","C","","293","FA","","429.05","8.58","1.7","0.1","0.5","7.3","4.7","1.0","0.7","1.2","0.8","0.0","0"
"*076sy*","Morez Johnson","DAL","PF,F","R","294","FA","","429","8.58","3.4","0.9","0.4","8.8","4.3","1.5","0.6","0.5","0.9","0.0","0"
"*06cc0*","Taylor Hendricks","MEM","SF,PF,F,C","","295","FA","","429","7.15","3.0","1.1","0.2","7.0","3.9","0.7","0.5","0.7","0.7","0.0","0"
"*06v5x*","Carter Bryant","SA","SF,PF,F","","296","FA","OKC Tue 6:30PM","421.82","6.03","2.8","0.9","0.2","6.7","2.5","1.4","0.4","0.2","0.6","0.0","0"
"*06mk0*","Rob Dillingham","CHI","PG,G","","297","FA","","418.8","6.98","3.4","1.0","0.2","7.8","2.2","2.5","0.6","0.2","1.1","0.0","0"
"*076t2*","Cameron Carr","LAL","SG,G","R","298","FA","","417.13","5.96","3.0","1.0","0.2","6.7","2.1","1.7","0.5","0.2","0.8","0.0","0"
"*06prl*","Nae'Qwan Tomlin","CLE","PF,F","","299","FA","","414.25","6.37","2.5","0.6","0.3","6.5","3.1","1.2","0.4","0.4","0.7","0.0","0"
"*06cd9*","Jaylen Clark","MIN","SG,G,SF,F","","300","FA","","411.13","6.33","2.9","0.9","0.2","6.8","1.7","2.3","0.5","0.3","0.9","0.0","0"
"*05uuq*","Jock Landale","ATL","C","","301","FA","","410.47","6.31","1.8","0.2","0.3","5.5","3.5","1.2","0.3","0.6","0.5","0.0","0"
"*02nf7*","Harrison Barnes","SA","SF,PF,F","","302","FA","OKC Tue 6:30PM","409.31","6.3","3.4","1.3","0.3","8.7","2.1","0.8","0.4","0.1","0.5","0.0","0"
"*04ex5*","Thomas Bryant","CLE","C","","303","FA","","406.38","6.77","1.9","0.3","0.3","6.5","4.2","0.7","0.3","0.5","0.6","0.0","0"
"*06cp4*","Craig Porter","CLE","PG,G","","304","FA","","406.26","6.77","2.6","0.3","0.3","6.6","2.5","2.7","0.5","0.3","1.0","0.0","0"
"*051oo*","Jaxson Hayes","UTA","C","","305","FA","","405.15","6.23","1.0","0.1","0.5","5.6","3.8","0.6","0.6","0.5","0.8","0.0","0"
"*05uud*","Justin Champagnie","WAS","SF,PF,F","","306","FA","","400.68","6.68","2.9","1.1","0.2","6.5","2.9","1.4","0.6","0.5","0.7","0.0","0"
"*06mmc*","Justin Edwards","PHI","SG,G,SF,PF,F","","307","FA","@NY Tue 4:00PM","397.44","6.62","3.0","0.9","0.3","7.1","2.6","1.3","0.6","0.4","0.6","0.0","0"
"*051p8*","Jordan Poole","NO","PG,SG,G","","308","FA","","397.35","7.95","5.3","1.4","0.2","10.4","1.7","3.0","0.7","0.2","1.4","0.0","0"
"*04t8w*","Kenrich Williams","OKC","PF,F","","309","FA","@SA Tue 6:30PM","391.5","6.53","2.4","0.8","0.4","5.9","3.3","1.4","0.6","0.2","0.5","0.0","0"
"*06y2o*","Dylan Cardwell","SAC","PF,F,C","","310","FA","","391.05","7.82","2.2","0.3","0.5","7.2","4.8","1.3","0.3","0.6","1.0","0.0","0"
"*06v86*","Micah Peavy","MEM","SG,G,SF,PF,F","","311","FA","","390.9","6.51","3.0","0.9","0.3","7.1","2.6","1.4","0.5","0.3","0.6","0.0","0"
"*06mkm*","Baylor Scheierman","BOS","SG,G,SF,F","","312","FA","@DET Tue 12:00PM","386.54","5.52","2.8","0.9","0.2","6.2","1.9","1.4","0.4","0.3","0.7","0.0","0"
"*03e6s*","Clint Capela","HOU","C","","313","FA","","384.51","6.99","1.7","0.0","0.5","5.4","5.0","0.7","0.3","0.7","0.5","0.0","0"
"*06caa*","Ben Sheppard","IND","SG,G,SF,F","","314","FA","","370.3","5.7","3.1","1.1","0.1","6.5","1.9","1.1","0.7","0.1","0.3","0.0","0"
"*05ujr*","Charles Bassey","GS","C","","315","FA","","363","6.6","1.0","0.1","0.3","4.5","4.2","1.1","0.5","0.8","0.8","0.0","0"
"*06cel*","Sidy Cissoko","POR","SF,F","","316","FA","","362.1","6.04","2.5","0.7","0.2","5.7","2.3","1.4","0.9","0.6","0.8","0.0","0"
